Date,Year,Week,Description,Amount,Level 1,Level 2,Level 3,Transaction Type,Payment Mode
21/07/24,2024,29,AmazonPay Cashback - Jul’24,-321,Regular,Credit,Cashback,Digital Wallet,AmazonPay
21/07/24,2024,29,iStock Subscription 1 Month,1313.32,Regular,Subscription,Web & Software,Credit Card,OneCard
22/07/24,2024,30,AllMarket,143,Regular,Food,Groceries,Credit Card,HDFC TataNeu Infinity
22/07/24,2024,30,Swiggy Lunch,185,Regular,Food,Swiggy,Credit Card,HDFC Swiggy
22/07/24,2024,30,Swiggy Dinner,298,Regular,Food,Swiggy,Credit Card,HDFC Swiggy
23/07/24,2024,30,iCloud 2TB - Jul’24,749,Regular,Subscription,Cloud Storage,Credit Card,ICICI AmazonPay
23/07/24,2024,30,YouTube Music - Jul’24,58,Regular,Subscription,Music,Credit Card,ICICI AmazonPay
23/07/24,2024,30,Adjustment - Birthday Gift - Puspendu Ghosh,-5362,One-Time,Gifting,Birthday Gift,UPI,Google Pay
23/07/24,2024,30,Swiggy Lunch,328,Regular,Food,Swiggy,Credit Card,HDFC Swiggy
23/07/24,2024,30,Swiggy Dinner,334,Regular,Food,Swiggy,Credit Card,HDFC Swiggy
23/07/24,2024,30,KSRTC Bus - Kozhikode to Bangalore,1217,One-Time,Travel,Bus,Credit Card,HDFC TataNeu Infinity
23/07/24,2024,30,HDFC Swiggy Cashback - Jul’24,-1179.92,Regular,Credit,Cashback,Credit Card,HDFC Swiggy
24/07/24,2024,30,Swiggy Lunch,246,Regular,Food,Swiggy,Credit Card,HDFC Swiggy
24/07/24,2024,30,Milano Ice Cream New BEL Road with Sumangal,610,Regular,Food,Dine-out,Credit Card,OneCard
24/07/24,2024,30,Namma Yatri - Auto Fare - BMW Whitefield to Home,330,Regular,Travel,Cabs,UPI,Google Pay
25/07/24,2024,30,Swiggy Lunch,213,Regular,Food,Swiggy,Credit Card,HDFC Swiggy
25/07/24,2024,30,Kanti Sweets Snacks with Naureen Sharha,209,Regular,Food,Dine-out,Credit Card,HDFC TataNeu Infinity
25/07/24,2024,30,TataNeu Cashback - Jul’24,-240,Regular,Credit,Cashback,Digital Wallet,Tata Neu
26/07/24,2024,30,Namma Yatri - Auto Fare - Home to BMW Whitefield,340,Regular,Travel,Cabs,UPI,Google Pay
26/07/24,2024,30,Swiggy Breakfast,268,Regular,Food,Swiggy,Credit Card,HDFC Swiggy
26/07/24,2024,30,Swiggy Dinner,479,Regular,Food,Swiggy,Credit Card,HDFC Swiggy
26/07/24,2024,30,AllMarket,110,Regular,Food,Groceries,Credit Card,HDFC TataNeu Infinity
26/07/24,2024,30,BMW X5 Dent Repair,10001,One-Time,Car,Maintenance & Repair,Credit Card,AMEX MRCC
27/07/24,2024,30,Tolls - BLR to MSR to SBY,425,Regular,Car,Toll,Digital Wallet,HDFC FasTag
27/07/24,2024,30,Cafe Coffee Day - Gundlupet,405,Regular,Food,Dine-out,Credit Card,HDFC TataNeu Infinity
28/07/24,2024,30,Wix Website Domain Name Subscription 1-Year,1706.28,Regular,Subscription,Web & Software,Credit Card,OneCard
28/07/24,2024,30,Coffee at Kalyan Kendra Kozhikode with Dad,151,Regular,Food,Dine-out,Credit Card,HDFC TataNeu Infinity
29/07/24,2024,31,Swiggy Breakfast,171,Regular,Food,Swiggy,Credit Card,HDFC Swiggy
29/07/24,2024,31,Swiggy Lunch,303,Regular,Food,Swiggy,Credit Card,HDFC Swiggy
29/07/24,2024,31,Swiggy Dinner,271,Regular,Food,Swiggy,Credit Card,HDFC Swiggy
29/07/24,2024,31,A2B Shantinagar - Tea,52.5,Regular,Food,Dine-out,Credit Card,HDFC TataNeu Infinity
29/07/24,2024,31,AllMarket,130,Regular,Food,Groceries,Credit Card,HDFC TataNeu Infinity
29/07/24,2024,31,AllMarket,69,Regular,Food,Groceries,Credit Card,HDFC TataNeu Infinity
29/07/24,2024,31,Namma Yatri - Auto Fare - Santhinagar Bus Station to Home,275,Regular,Travel,Cabs,UPI,Google Pay
30/07/24,2024,31,Adjustment - Cash from Father-in-Law,-322,One-Time,Credit,Cashback,UPI,Google Pay
30/07/24,2024,31,Swiggy Dinner,416,Regular,Food,Swiggy,Credit Card,HDFC Swiggy
30/07/24,2024,31,Swiggy Dinner Refund,-416,Regular,Food,Swiggy,Credit Card,HDFC Swiggy
30/07/24,2024,31,Swiggy Dinner,416,Regular,Food,Swiggy,Credit Card,HDFC Swiggy
30/07/24,2024,31,AllMarket,35,Regular,Food,Groceries,Credit Card,HDFC TataNeu Infinity
31/07/24,2024,31,Swiggy Breakfast,213,Regular,Food,Swiggy,Credit Card,HDFC Swiggy
31/07/24,2024,31,Swiggy Breakfast Refund,-213,Regular,Food,Swiggy,Credit Card,HDFC Swiggy
31/07/24,2024,31,Swiggy Dinner,414,Regular,Food,Swiggy,Credit Card,HDFC Swiggy
31/07/24,2024,31,AllMarket,130,Regular,Food,Groceries,Credit Card,HDFC TataNeu Infinity
31/07/24,2024,31,AllMarket,59,Regular,Food,Groceries,Credit Card,HDFC TataNeu Infinity
31/07/24,2024,31,CRED Cashback - Jul’24,-91,Regular,Credit,Cashback,UPI,Cred
01/08/24,2024,31,Swiggy Breakfast,282,Regular,Food,Swiggy,Credit Card,HDFC Swiggy
01/08/24,2024,31,Swiggy Breakfast,222,Regular,Food,Swiggy,Credit Card,HDFC Swiggy
01/08/24,2024,31,Swiggy Dinner,241,Regular,Food,Swiggy,Credit Card,HDFC Swiggy
01/08/24,2024,31,AllMarket,69,Regular,Food,Groceries,Credit Card,HDFC TataNeu Infinity
01/08/24,2024,31,Dinner at Lan Thai New BEL Road - Ajay & Sumangal,347,Regular,Food,Dine-out,UPI,Google Pay
01/08/24,2024,31,Bonus Reward - UPI Spends Aug’24,-6,Regular,Credit,Cashback,Digital Wallet,Tata Neu
02/08/24,2024,31,Swiggy Breakfast,268,Regular,Food,Swiggy,Credit Card,HDFC Swiggy
02/08/24,2024,31,Swiggy Lunch,312,Regular,Food,Swiggy,Credit Card,HDFC Swiggy
02/08/24,2024,31,AllMarket,35,Regular,Food,Groceries,Credit Card,HDFC TataNeu Infinity
03/08/24,2024,31,Instamart,379,Regular,Food,Groceries,Credit Card,HDFC Swiggy
03/08/24,2024,31,Namma Metro BLR - Nagasandra to Jayanagar,50,Regular,Travel,Metro,Credit Card,HDFC TataNeu Infinity
03/08/24,2024,31,Namma Metro BLR - Jayanagar to Nagasandra,47.5,Regular,Travel,Metro,Credit Card,HDFC TataNeu Infinity
03/08/24,2024,31,IKEA Foods,745,Regular,Food,Dine-out,Credit Card,HDFC TataNeu Infinity
03/08/24,2024,31,IKEA Foods,255,Regular,Food,Dine-out,Credit Card,HDFC TataNeu Infinity
04/08/24,2024,31,Swiggy Breakfast,287,Regular,Food,Swiggy,Credit Card,HDFC Swiggy
04/08/24,2024,31,Swiggy Dinner,245,Regular,Food,Swiggy,Credit Card,HDFC Swiggy
04/08/24,2024,31,Namma Yatri - Auto Fare - Home to Phoenix Marketcity,287,Regular,Travel,Cabs,Credit Card,HDFC TataNeu Infinity
04/08/24,2024,31,Magnolia Bakery - Phoenix MarketCity Whitefield,401,Regular,Food,Dine-out,Credit Card,HDFC TataNeu Infinity
04/08/24,2024,31,Namma Yatri - Auto Fare - Phoenix Marketcity to Home,265,Regular,Travel,Cabs,UPI,Google Pay
04/08/24,2024,31,Bonus Reward - Tata CliQ,-1.59,Regular,Credit,Cashback,Digital Wallet,Tata Neu
05/08/24,2024,32,Swiggy Breakfast,380,Regular,Food,Swiggy,Credit Card,HDFC Swiggy
05/08/24,2024,32,Swiggy Lunch,213,Regular,Food,Swiggy,Credit Card,HDFC Swiggy
05/08/24,2024,32,AllMarket,125,Regular,Food,Groceries,Credit Card,HDFC TataNeu Infinity
05/08/24,2024,32,AllMarket,80,Regular,Food,Groceries,Credit Card,HDFC TataNeu Infinity
05/08/24,2024,32,JioCinema - Aug’24,29,Regular,Subscription,OTT,UPI,Google Pay
06/08/24,2024,32,Swiggy Breakfast,295,Regular,Food,Swiggy,Credit Card,HDFC Swiggy
06/08/24,2024,32,Swiggy Dinner,676,Regular,Food,Swiggy,Credit Card,HDFC Swiggy
06/08/24,2024,32,Swiggy Dinner Refund,-676,Regular,Food,Swiggy,Credit Card,HDFC Swiggy
06/08/24,2024,32,Swiggy Dinner,676,Regular,Food,Swiggy,Credit Card,HDFC Swiggy
06/08/24,2024,32,Amazon Pay Cashback - Fastag Payments Jul’24,-2,Regular,Credit,Cashback,Digital Wallet,AmazonPay
06/08/24,2024,32,Toilet Roll Holder Installation,200,Regular,Home,Maintenance & Repair,UPI,Google Pay
07/08/24,2024,32,AllMarket,213,Regular,Food,Groceries,Credit Card,HDFC TataNeu Infinity
08/08/24,2024,32,Swiggy Breakfast,107,Regular,Food,Swiggy,Credit Card,HDFC Swiggy
08/08/24,2024,32,Swiggy Breakfast,352,Regular,Food,Swiggy,Credit Card,HDFC Swiggy
08/08/24,2024,32,Swiggy Dinner,203,Regular,Food,Swiggy,Credit Card,HDFC Swiggy
08/08/24,2024,32,AllMarket,49,Regular,Food,Groceries,Credit Card,HDFC TataNeu Infinity
08/08/24,2024,32,AllMarket,80,Regular,Food,Groceries,Credit Card,HDFC TataNeu Infinity
08/08/24,2024,32,Bathroom Loofah - Amazon,166,One-Time,Shopping,Household,Digital Wallet,AmazonPay
09/08/24,2024,32,Swiggy Dinner,332,Regular,Food,Swiggy,Credit Card,OneCard
09/08/24,2024,32,Swiggy Breakfast,268,Regular,Food,Swiggy,Credit Card,HDFC Swiggy
09/08/24,2024,32,Namma Yatri - Auto Fare - Home to Bodycraft Hennur,114,Regular,Travel,Cabs,Credit Card,HDFC TataNeu Infinity
09/08/24,2024,32,Coffee with Ali & Ashfaq (90s Frame Photography),187,Regular,Food,Dine-out,Credit Card,HDFC TataNeu Infinity
09/08/24,2024,32,Open Door Coffee Co. Hennur,189,Regular,Food,Dine-out,Credit Card,HDFC TataNeu Infinity
09/08/24,2024,32,Namma Yatri - Auto Fare - Bodycraft Hennur to Sathanur,160,Regular,Travel,Cabs,UPI,Google Pay
09/08/24,2024,32,Namma Yatri - Auto Fare - Sathanur to Home,127,Regular,Travel,Cabs,UPI,Google Pay
10/08/24,2024,32,Cafe Coffee Day - Gundlupet,235,Regular,Food,Dine-out,Credit Card,HDFC TataNeu Infinity
10/08/24,2024,32,AmazonPay Wallet Reload,253,Regular,Wallet Topup,AmazonPay,UPI,Google Pay
10/08/24,2024,32,AmazonPay Wallet Reload,-253,Regular,Wallet Topup,AmazonPay,Digital Wallet,AmazonPay
10/08/24,2024,32,Tolls - BLR to MSR to SBY (170 + 160 + 60 + 35),425,Regular,Car,Toll,Digital Wallet,AmazonPay
10/08/24,2024,32,Bandipur Forest Green Fee,20,Regular,Car,Toll,Cash,Cash
12/08/24,2024,33,Bodycraft Membership taken 21 March 2024 (5/9),1222.22,Regular,Health & Wellness,Haircare,Credit Card,AMEX MRCC
19/08/24,2024,34,Airtel Data Pack,299,Regular,Subscription,Mobile Data,Credit Card,HDFC Swiggy
19/08/24,2024,34,Jio Data Pack,29,Regular,Subscription,Mobile Data,Credit Card,ICICI AmazonPay
19/08/24,2024,34,Alteration for Duby - Kalpetta Tailor,50,Regular,Services,Tailoring,UPI,Google Pay
20/08/24,2024,34,OneCard Reward Cashback - Aug’24,-350,Regular,Credit,Cashback,Credit Card,OneCard
21/08/24,2024,34,Swiggy Dinner,433,Regular,Food,Swiggy,Credit Card,HDFC Swiggy
21/08/24,2024,34,AmazonPay Cashback - Aug’24,-369,Regular,Credit,Cashback,Digital Wallet,AmazonPay
21/08/24,2024,34,AmazonPay Wallet Reload,56,Regular,Wallet Topup,AmazonPay,UPI,Google Pay
21/08/24,2024,34,AmazonPay Wallet Reload,-56,Regular,Wallet Topup,AmazonPay,Digital Wallet,AmazonPay
21/08/24,2024,34,Tolls - SBY to MSR to BLR (35 + 60 + 160 + 170),425,Regular,Car,Toll,Digital Wallet,AmazonPay
21/08/24,2024,34,Netflix - Aug’24,649,Regular,Subscription,OTT,Credit Card,OneCard
21/08/24,2024,34,Bandipur Forest Green Fee,20,Regular,Car,Toll,Cash,Cash
21/08/24,2024,34,Sapa Bakery Mysore with Duby,1375,Regular,Food,Dine-out,Credit Card,AMEX Gold
21/08/24,2024,34,iCloud 2TB - Aug’24,749,Regular,Subscription,Cloud Storage,Credit Card,ICICI AmazonPay
21/08/24,2024,34,YouTube Music - Aug’24,129,Regular,Subscription,Music,Credit Card,ICICI AmazonPay
21/08/24,2024,34,iCloud 50GB for Duby - 12 months payment,900,Regular,Subscription,Cloud Storage,Credit Card,ICICI AmazonPay
22/08/24,2024,34,AmazonPay Wallet Reload,100,Regular,Wallet Topup,AmazonPay,UPI,Google Pay
22/08/24,2024,34,AmazonPay Wallet Reload,-100,Regular,Wallet Topup,AmazonPay,Digital Wallet,AmazonPay
22/08/24,2024,34,Tolls - IKEA,30,Regular,Car,Toll,Digital Wallet,AmazonPay
22/08/24,2024,34,IKEA Foods with Duby,770,Regular,Food,Dine-out,Credit Card,AMEX Gold
22/08/24,2024,34,Parking - Bhartiya Mall,50,Regular,Car,Parking,Credit Card,HDFC TataNeu Infinity
23/08/24,2024,34,HDFC Swiggy Cashback - Aug’24,-911.89,Regular,Credit,Cashback,Credit Card,HDFC Swiggy
23/08/24,2024,34,Meme Gift to Roshni,1,One-Time,Gifting,General Gift,UPI,Google Pay
23/08/24,2024,34,Snacks in Sobha City with Duby,60,Regular,Food,Dine-out,Credit Card,HDFC TataNeu Infinity
23/08/24,2024,34,AllMarket,56,Regular,Food,Groceries,Credit Card,HDFC TataNeu Infinity
23/08/24,2024,34,Medicines for Duby,492,Regular,Health & Wellness,Medicines,Credit Card,HDFC TataNeu Infinity
23/08/24,2024,34,Shoe Organizer (Pack of 12),1098,One-Time,Shopping,Household,Credit Card,ICICI AmazonPay
23/08/24,2024,34,Instamart,1894,Regular,Food,Groceries,Credit Card,HDFC Swiggy
23/08/24,2024,34,Instamart,257,Regular,Food,Groceries,Credit Card,HDFC Swiggy
23/08/24,2024,34,Adidas Active Wear for Duby - TataCliq,1152,Regular,Health & Wellness,Gym,Credit Card,HDFC TataNeu Infinity
23/08/24,2024,34,Bonus Reward - Tata CliQ,-10.49,Regular,Credit,Cashback,Digital Wallet,Tata Neu
25/08/24,2024,34,Parking - Royal Meenakshi Mall,70,Regular,Car,Parking,Digital Wallet,AmazonPay
25/08/24,2024,34,"Play Arena Sarjapur with Duby, Khalid, Zihan, Noureen",3980,One-Time,Travel,Vacation & Sightseeing,Credit Card,AMEX Gold
25/08/24,2024,34,Play Arena Drinks with Duby,178,Regular,Food,Dine-out,Credit Card,HDFC Diners Black
25/08/24,2024,34,"Dhaba 1986 - Duby, Zihan, Khalid, Noureen",3547.6,Regular,Food,Dine-out,Credit Card,HDFC Swiggy
25/08/24,2024,34,Amoeba Bowling Lounge - Socks,120,One-Time,Shopping,Fashion,Credit Card,HDFC TataNeu Infinity
26/08/24,2024,35,Namma Yatri - Auto Fare - Home to Bhartiya City,69,Regular,Travel,Cabs,UPI,Google Pay
26/08/24,2024,35,Namma Yatri - Auto Fare - Bhartiya City to Home,71,Regular,Travel,Cabs,UPI,Google Pay
26/08/24,2024,35,Miniso - Bhartiya Mall - Shampoo Dispenser for Duby,230,Regular,Health & Wellness,Bodycare,Credit Card,HDFC Diners Black
26/08/24,2024,35,Swiggy Dinner,204,Regular,Food,Swiggy,Credit Card,HDFC Swiggy
27/08/24,2024,35,Onam Sadhya - Sobha City (x2),1000,Regular,Food,Dine-out,Credit Card,HDFC TataNeu Infinity
27/08/24,2024,35,Instamart,358,Regular,Food,Groceries,Credit Card,HDFC Swiggy
27/08/24,2024,35,Instamart,974,Regular,Food,Groceries,Credit Card,HDFC Swiggy
27/08/24,2024,35,Instamart,206,Regular,Food,Groceries,Credit Card,HDFC Swiggy
27/08/24,2024,35,Instamart,254,Regular,Food,Groceries,Credit Card,HDFC Swiggy
27/08/24,2024,35,Instamart Refund,-121,Regular,Food,Groceries,Credit Card,HDFC Swiggy
28/08/24,2024,35,Instamart,541,Regular,Food,Groceries,Credit Card,HDFC Swiggy
28/08/24,2024,35,Instamart,216,Regular,Food,Groceries,Credit Card,HDFC Swiggy
29/08/24,2024,35,Instamart,806,Regular,Food,Groceries,Credit Card,HDFC Swiggy
29/08/24,2024,35,Instamart,244,Regular,Food,Groceries,Credit Card,HDFC Swiggy
29/08/24,2024,35,TataNeu Cashback - Aug’24,-158,Regular,Credit,Cashback,Digital Wallet,Tata Neu
30/08/24,2024,35,Instamart,459,Regular,Food,Groceries,Credit Card,HDFC Swiggy
30/08/24,2024,35,Wedding Gift - Greenhills Batchmates - Samsung Refrigerator,-24000,One-Time,Shopping,Electronics,UPI,Google Pay
30/08/24,2024,35,AmazonPay Wallet Reload,250,Regular,Wallet Topup,AmazonPay,UPI,Google Pay
30/08/24,2024,35,AmazonPay Wallet Reload,-250,Regular,Wallet Topup,AmazonPay,Digital Wallet,AmazonPay
30/08/24,2024,35,Tolls - BLR Airport (115 + 55),170,Regular,Car,Toll,Digital Wallet,AmazonPay
31/08/24,2024,35,Instamart,236,Regular,Food,Groceries,Credit Card,HDFC Swiggy
31/08/24,2024,35,Shawarma Rolls with Duby  - Nexus Shantiniketan,533,Regular,Food,Dine-out,Credit Card,HDFC Diners Black
31/08/24,2024,35,"Stree 2 - Movie Snacks - Duby, Garima & Chandra",1830,Regular,Food,Dine-out,Credit Card,HDFC Diners Black
31/08/24,2024,35,Maid Cooking Charges - Aug’24,1250,Regular,Food,Cook,UPI,Google Pay
31/08/24,2024,35,Puncture Repair,100,Regular,Car,Maintenance & Repair,UPI,Google Pay
31/08/24,2024,35,Parking - Nike Factory Outlet,50,Regular,Car,Parking,Digital Wallet,AmazonPay
31/08/24,2024,35,Decathlon - Swimwear & Yoga Mat for Duby,2798,Regular,Health & Wellness,Gym,Credit Card,AMEX Gold
31/08/24,2024,35,Nike - Gym Shoes & Gym Wear for Duby,13690,Regular,Health & Wellness,Gym,Credit Card,AMEX Gold
31/08/24,2024,35,CRED Cashback - Aug’24,-118,Regular,Credit,Cashback,UPI,Cred
01/09/24,2024,35,Swiggy Dinner,918,Regular,Food,Swiggy,Credit Card,HDFC Swiggy
01/09/24,2024,35,Parking - Nexus Shantiniketan,80,Regular,Car,Parking,Credit Card,HDFC TataNeu Infinity
01/09/24,2024,35,Onam Sadhya - Sobha City (x2) Non-Member Fee,300,Regular,Food,Dine-out,Credit Card,HDFC TataNeu Infinity
02/09/24,2024,36,Instamart,485,Regular,Food,Groceries,Credit Card,HDFC Swiggy
02/09/24,2024,36,Cafe Coffee Day - Sobha City with Duby,90,Regular,Food,Dine-out,Credit Card,HDFC TataNeu Infinity
02/09/24,2024,36,Gym Training for Duby - Aug’24 (1250) + Sep’24 (5000),6250,Regular,Health & Wellness,Gym,UPI,Google Pay
03/09/24,2024,36,Swiggy Dinner,251,Regular,Food,Swiggy,Credit Card,HDFC Swiggy
03/09/24,2024,36,Instamart,473,Regular,Food,Groceries,Credit Card,HDFC Swiggy
03/09/24,2024,36,JioCinema - Sep’24,29,Regular,Subscription,OTT,UPI,Google Pay
03/09/24,2024,36,OneCard Reward Cashback - Sep’24,-100,Regular,Credit,Cashback,Credit Card,OneCard
04/09/24,2024,36,Instamart,594,Regular,Food,Groceries,Credit Card,HDFC Swiggy
04/09/24,2024,36,Licious Chicken,608,Regular,Food,Groceries,Credit Card,HDFC Swiggy
04/09/24,2024,36,Airtel Wifi (01/09/24-30/11/24),2978.57,Regular,Subscription,Internet WiFi,Credit Card,AMEX Gold
05/09/24,2024,36,Swiggy Lunch,334,Regular,Food,Swiggy,Credit Card,HDFC Swiggy
05/09/24,2024,36,Instamart,214,Regular,Food,Groceries,Credit Card,HDFC Swiggy
05/09/24,2024,36,Swiggy Dinner,500,Regular,Food,Swiggy,Credit Card,HDFC Swiggy
06/09/24,2024,36,Swiggy Genie - Delivery of Amintiri Cake,324,Regular,Food,Groceries,Credit Card,HDFC Swiggy
06/09/24,2024,36,Swiggy Genie - Delivery of Amintiri Cake Refund,-324,Regular,Food,Groceries,Credit Card,HDFC Swiggy
06/09/24,2024,36,Puncture Repair,120,Regular,Car,Maintenance & Repair,Credit Card,HDFC TataNeu Infinity
06/09/24,2024,36,Birthday Cake - Mammu - Lotus Biscoff Pull up Cake,1380,One-Time,Gifting,Birthday Gift,Credit Card,HDFC TataNeu Infinity
06/09/24,2024,36,Amazon Pay Cashback - Fastag Payments Aug’24,-11.7,Regular,Credit,Cashback,Digital Wallet,AmazonPay
07/09/24,2024,36,Cafe Coffee Day - Gundlupet,330,Regular,Food,Dine-out,Credit Card,HDFC Diners Black
07/09/24,2024,36,Bandipur Forest Green Fee,20,Regular,Car,Toll,Cash,Cash
07/09/24,2024,36,AmazonPay Wallet Reload,383,Regular,Wallet Topup,AmazonPay,UPI,Google Pay
07/09/24,2024,36,AmazonPay Wallet Reload,-383,Regular,Wallet Topup,AmazonPay,Digital Wallet,AmazonPay
07/09/24,2024,36,Tolls - BLR to MSR to SBY (170 + 160 + 60 + 35),425,Regular,Car,Toll,Digital Wallet,AmazonPay
08/09/24,2024,36,Cafe Coffee Day - Gundlupet,310,Regular,Food,Dine-out,Credit Card,HDFC Diners Black
08/09/24,2024,36,AmazonPay Wallet Reload,425,Regular,Wallet Topup,AmazonPay,UPI,Google Pay
08/09/24,2024,36,AmazonPay Wallet Reload,-425,Regular,Wallet Topup,AmazonPay,Digital Wallet,AmazonPay
08/09/24,2024,36,Tolls - SBY to MSR to BLR (35 + 60 + 160 + 170),425,Regular,Car,Toll,Digital Wallet,AmazonPay
09/09/24,2024,37,AllMarket,80,Regular,Food,Groceries,Credit Card,HDFC TataNeu Infinity
09/09/24,2024,37,OneCard Reward Cashback - Sep’24,-350,Regular,Credit,Cashback,Credit Card,OneCard
10/09/24,2024,37,KSRTC Bus - Bangalore to Mangalore with Duby,2532,One-Time,Travel,Bus,Credit Card,HDFC Swiggy
10/09/24,2024,37,KSRTC Bus - Mangalore to Bangalore with Duby,2378,One-Time,Travel,Bus,Credit Card,HDFC Swiggy
10/09/24,2024,37,Instamart,280,Regular,Food,Groceries,Credit Card,HDFC Swiggy
10/09/24,2024,37,Google Pay Cashback,-4,Regular,Credit,Cashback,UPI,Google Pay
11/09/24,2024,37,Instamart,479,Regular,Food,Groceries,Credit Card,HDFC Swiggy
11/09/24,2024,37,Itsy Hotels Comforts Inn Mangalore (1 night) with Duby,1979,One-Time,Travel,Accommodation,Credit Card,AMEX Gold
12/09/24,2024,37,Bodycraft Membership taken 21 March 2024 (6/9),1222.22,Regular,Health & Wellness,Haircare,Credit Card,AMEX MRCC
12/09/24,2024,37,Instamart,251,Regular,Food,Groceries,Credit Card,HDFC Swiggy
12/09/24,2024,37,AllMarket,205,Regular,Food,Groceries,Credit Card,HDFC TataNeu Infinity
12/09/24,2024,37,UrbanCompany - Gas Hob Servicing,2219,Regular,Home,Maintenance & Repair,Credit Card,HDFC Diners Black
12/09/24,2024,37,UrbanCompany - Gas Hob Servicing,139,Regular,Home,Maintenance & Repair,UPI,Google Pay
12/09/24,2024,37,Loaded Chicken Fries - Food Truck Sobha City,190,Regular,Food,Dine-out,UPI,Google Pay
13/09/24,2024,37,Instamart,469,Regular,Food,Groceries,Credit Card,HDFC Swiggy
13/09/24,2024,37,Cafe Coffee Day - Sobha City with Duby & Aleena,155,Regular,Food,Dine-out,Credit Card,HDFC TataNeu Infinity
13/09/24,2024,37,Namma Yatri - Auto Fare - Home to Bangalore Bus Station,320,Regular,Travel,Cabs,Credit Card,HDFC TataNeu Infinity
14/09/24,2024,37,Airtel Data Pack,49,Regular,Subscription,Mobile Data,Credit Card,ICICI AmazonPay
14/09/24,2024,37,Diesel Cafe Mangalore with Duby,952,Regular,Food,Dine-out,Credit Card,HDFC Diners Black
14/09/24,2024,37,Auto Fare - Pumpwell to Diesel Cafe,60,Regular,Travel,Cabs,UPI,Google Pay
14/09/24,2024,37,Auto Fare - Diesel Cafe to Derlakatte,360,Regular,Travel,Cabs,UPI,Google Pay
14/09/24,2024,37,Lunch - Porotta Rolls @ Derlakatte with Duby,325,Regular,Food,Dine-out,UPI,Google Pay
15/09/24,2024,37,Jio Data Pack,299,Regular,Subscription,Mobile Data,Credit Card,ICICI AmazonPay
15/09/24,2024,37,Auto Fare - Padubidri to Kaai Beach Cafe,120,Regular,Travel,Cabs,Credit Card,HDFC TataNeu Infinity
15/09/24,2024,37,Auto Fare - Kaai Beach Cafe to Padubidri,200,Regular,Travel,Cabs,Credit Card,HDFC TataNeu Infinity
15/09/24,2024,37,Madhuvan’s Village Mangalore with Duby,1307,Regular,Food,Dine-out,Credit Card,HDFC Diners Black
15/09/24,2024,37,Movie - Kishkindha Kaandham - Cinepolis Bharath Mall,360,Regular,Entertainment,Cinema,Credit Card,HDFC Diners Black
15/09/24,2024,37,Kaai Beach Cafe with Duby,1187,Regular,Food,Dine-out,Credit Card,HDFC Diners Black
15/09/24,2024,37,Starbucks - Nexus Mangalore,352,Regular,Food,Dine-out,Credit Card,HDFC Diners Black
15/09/24,2024,37,Auto Fare - Derlakatte to Madhuvan’s Village,340,Regular,Travel,Cabs,UPI,Google Pay
15/09/24,2024,37,Auto Fare - Madhuvan’s Village to Bharath Mall,75,Regular,Travel,Cabs,UPI,Google Pay
15/09/24,2024,37,Auto Fare - Nexus Mangalore to Mangalore Bus Station,100,Regular,Travel,Cabs,UPI,Google Pay
